RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
102001,0,United States,country,,0.20149631072324806,0.22401715381190773,0.256858032129808,0.2777777777777778,0.29324517512508935,0.29317099367016175,0.27116486314449395,0.2465182119131132,0.22472745147378093,0.2098537937711086,0.19548617316972458,0.18120639624621843,0.1689907739981689,0.1886978194119991,0.21251439539347408,0.23855206847360913,0.255401045063051,0.26126904316809557,0.24875954198473282,0.23238753741726043,0.22158664384589977,0.21208250115591232,0.20563218133857916,0.19311998376649384,0.18049502915896062,0.20816321084514183,0.2501762245649211,0.2774268334806714,0.2542071207043318,0.27059208455510825,0.30155447235589,0.3259645715287108,0.3426324518073363,0.3508674560105246,0.35699096118958273,0.3417233870844944,0.33265378478993085,0.3596242935454348,0.42104207076449734,0.49123764576687756,0.5374375881085657,0.5641582538980279,0.5532698027107408,0.5157095459067202,0.4758580287572811,0.45030684147523947,0.43869911090313524,0.42885429242341827,0.4188387345856333,0.4670743509544581,0.5370531047088024,0.5822406418235405,0.5879950055258705,0.5532817183280697,0.4690292416084317,0.37630609739462556,0.32157791134881236,0.2910529767670143,0.26738147263580464,0.23800734058831713,0.21371964390682655,0.24263309308008785,0.2952068280305752,0.3450061808924916,0.38365965965965965,0.4046412952451847,0.3893953350945495,0.3666300369260106,0.33813391609375437,0.31730129881643687,0.29304617243076375,0.26249919246377834,0.2418251004058436,0.26601500814063095,0.30277413205447457,0.33267020822421844,0.35061303845440955,0.35282653544372294,0.33297140495733835,0.30484023752592465,0.2869443039943993,0.27784057884788765,0.2691697262752484,0.24725686494420698,0.22268662714759369,0.24574183382522136
394913,1,"New York, NY",msa,NY,0.2082082082082082,0.19156118143459916,0.20611748348974626,0.22632575757575757,0.2275320970042796,0.25379939209726443,0.2509042451932229,0.24913835548990645,0.22421420256111757,0.21197552447552448,0.19192651679961326,0.19345383488031265,0.18385650224215247,0.17430207587687901,0.18468871015787905,0.19834938101788172,0.21828595672464998,0.22302679217958002,0.22946655376799321,0.21934833725226738,0.19180057684384014,0.2,0.1927144535840188,0.19831132279714223,0.18809097878865322,0.18364928909952608,0.208277344799785,0.2554438860971524,0.24356995884773663,0.2366876765920452,0.2846352247605011,0.3459435495788385,0.36171057857804845,0.38603646833013433,0.39223005668463984,0.3864093761098615,0.3724181360201511,0.35286177105831534,0.352082336045955,0.40235413238830525,0.45242644249140235,0.4981643891495003,0.5118009780990856,0.5050215208034433,0.47114682249817386,0.4511296363416697,0.43688935833113285,0.43206408655846856,0.4165285040173447,0.41044776119402987,0.4434589800443459,0.5200110787979504,0.5475059382422803,0.5771598808341609,0.564987012987013,0.5236499068901304,0.46849852796859665,0.42044707429322814,0.40436380884619944,0.36919104991394147,0.3276918117343649,0.31282952548330406,0.3661306977430299,0.42113847659435655,0.4796010879419764,0.536509302075492,0.5522497256432143,0.5400696864111498,0.5304324612920448,0.5063659009133684,0.4989207523897626,0.4803921568627451,0.44981884057971017,0.4200298953662182,0.4647188533627343,0.5110796793965111,0.5393915756630265,0.5699525951136502,0.567549741673079,0.5503867523695392,0.5159244086163605,0.5063087248322148,0.5007297139521307,0.48373186985495886,0.45675316034597474,0.4369387755102041
753899,2,"Los Angeles, CA",msa,CA,0.3582995951417004,0.4016973125884017,0.44433714995171747,0.4574898785425101,0.4643982356647763,0.4492630040199781,0.41928934010152286,0.39625622948827033,0.3609945108169196,0.33138686131386863,0.3186019156444295,0.29855655033802303,0.2647262647262647,0.2891566265060241,0.3146641136109781,0.34474697469746973,0.35575,0.3642977783552033,0.34770078937476506,0.3520706379803507,0.3441946499715424,0.34379671150971597,0.35737963693764796,0.34715337238996546,0.3203921568627451,0.38674139930421336,0.45197558625120465,0.455895390070922,0.36854774003744317,0.35768963117606123,0.41619754350051175,0.452875,0.4904319926664375,0.5058730517280325,0.5264104870839224,0.5189800392292604,0.5082018434619591,0.5382301725502612,0.6042477482486378,0.6573675930781332,0.6728794642857143,0.6957831325301205,0.6984978540772532,0.6665934548649243,0.6483652762119504,0.6454534620426647,0.6466691663542057,0.6445550715619166,0.6369515818912778,0.6955099072895837,0.7501560744162817,0.7560133060388946,0.744986053924824,0.689567087926862,0.5650600427701925,0.4506497524752475,0.3951679629323184,0.3620223851794674,0.3428827215756491,0.3022003745318352,0.2804482453553524,0.3483025928896017,0.41736227045075125,0.48248309772587583,0.5412125340599455,0.5662123506646475,0.5819948443386873,0.5726825842696629,0.5330657088527361,0.513015873015873,0.48543457497612225,0.445082376435347,0.4086783891094725,0.49008642602948654,0.5269035532994923,0.556208670095518,0.567192320877614,0.5521094201502601,0.5231114177302518,0.48061603823685606,0.45885028949545076,0.4420742920191247,0.4361195322650498,0.40700808625336926,0.3857183019398369,0.4435483870967742
394463,3,"Chicago, IL",msa,IL,0.1442263806481059,0.15128024430350012,0.178421433743664,0.2026183775847302,0.21716902758547235,0.22249856514252916,0.20310249307479225,0.188909467262229,0.1771058315334773,0.16480602846776443,0.14857053585377286,0.14637761719473782,0.13276553106212424,0.1416184971098266,0.1832,0.1896224174780337,0.20298110699705688,0.2034595605423095,0.1994451884446145,0.18046492659053834,0.17899427116486313,0.16838225949930105,0.15059069836997158,0.1430858806404658,0.13632686084142395,0.14176470588235293,0.17403536977491962,0.18885691865027465,0.17658264947245017,0.19403659362999773,0.22741220593249234,0.2409801436417406,0.2606563224540753,0.2683859493108048,0.2640735815602837,0.2636927685066324,0.2550293046095359,0.27097093791281374,0.3359653024911032,0.41771514846502267,0.4822186586171116,0.5052479464557347,0.4887522116437779,0.44030305669250197,0.39198396793587176,0.36457556715305145,0.33963577311216797,0.3428068115091016,0.308870028290897,0.37582659808964,0.4715817694369973,0.5432172869147659,0.5722007722007721,0.5680825724493846,0.4988670244484198,0.39788145679600095,0.3301009564293305,0.2992101105845182,0.2808007279344859,0.25,0.24175199089874858,0.2805662805662806,0.36456039302049803,0.4442334254143646,0.4942101501072194,0.5227388860500767,0.5041941282204914,0.4728660260033917,0.44257095158597665,0.40425531914893614,0.36044135676338374,0.3194530764449969,0.3092358438702584,0.3491422805247225,0.4136312429590687,0.4841822208161974,0.5046027474861917,0.5196987253765932,0.49342841163310963,0.43875018250839537,0.3893899204244032,0.3581092366794722,0.34521755798351544,0.3086203541545048,0.2879581151832461,0.3244718727747448
394514,4,"Dallas, TX",msa,TX,0.23975680676711605,0.2744259342638451,0.3117401560515333,0.3417216244359597,0.3458105384393896,0.3262341325811001,0.3045492839090143,0.2556519266315939,0.23312659613279824,0.21674876847290642,0.20244150559511698,0.18502475247524752,0.17628481194372667,0.20190181335692173,0.2134029590948651,0.24361313868613138,0.24064242102468808,0.23643187066974597,0.2322855620671284,0.2135350987810004,0.19086157477659754,0.19720946060915434,0.1842948717948718,0.17450017537706067,0.16872727272727273,0.20375605815831987,0.22722739361702127,0.25039494470774093,0.22984790874524716,0.2608584240871236,0.2869764397905759,0.3140156696928243,0.3206236897274633,0.3314553990610329,0.3533726678360708,0.34750186428038776,0.3618942731277533,0.4580233793836344,0.5403766358123204,0.6447698744769874,0.695542248835662,0.7116351448407948,0.6880958200928868,0.6441045405275202,0.5794475418144956,0.5495734862257027,0.553698224852071,0.5599565082323703,0.5598175409496164,0.6295710614745997,0.7147735708982925,0.7538461538461538,0.7446291560102302,0.6814516129032258,0.5510431154381085,0.39439798221160227,0.2927549751243781,0.25207356653443924,0.22394581603670527,0.18847699866011614,0.161606869058571,0.20975298126064737,0.2803093996973264,0.3469675599435825,0.36998429244609454,0.35932301461015476,0.3289691746768313,0.2772894358318683,0.23967754620526938,0.2304078582105488,0.20668108627733717,0.1830750893921335,0.16891705704050702,0.21705258602034191,0.25,0.27115661494160936,0.27201683198076343,0.23678895994614607,0.2101519560297446,0.17838116514865096,0.17329317269076305,0.16908303520994164,0.16405570060922542,0.15542218543046357,0.13344361731458507,0.16789328426862926
394692,5,"Houston, TX",msa,TX,0.12357361536320624,0.13740819710968966,0.16038973205920928,0.17363906879047786,0.17636579572446556,0.17845117845117844,0.16001205363869217,0.15326007326007327,0.14168102623013593,0.13067116610423696,0.13580767608603964,0.13166666666666665,0.12484433374844334,0.14384213029006182,0.13570901033973412,0.15908336100963136,0.16315489749430523,0.1636584256029122,0.15453790813503043,0.13476197324895728,0.14029038112522685,0.1269726101940867,0.14253300330033003,0.12188268352651914,0.11781050291747708,0.134843818741751,0.14761651603756867,0.16894087069525665,0.1539408866995074,0.16279069767441862,0.18755792400370713,0.19359218028780886,0.1892639734366353,0.20341786108048512,0.21792590195761205,0.20595366379310345,0.21587102177554437,0.2398382634603107,0.29918367346938773,,,,0.47685818513451894,0.42695317061777416,0.3786383194128069,0.35510374599637934,0.34720187518312334,0.3476057089502468,0.363444976076555,0.3992408557625949,0.469921875,0.5208703982482551,0.5364622760534948,0.5025303643724697,0.42292255091422626,0.31423482262134483,0.22471720411953403,0.1974471479856402,0.17225682798275035,0.16230988593155893,0.1398016119032858,0.16207248596222562,0.19849650975478791,0.24003724394785847,0.2555846556770914,0.26242331288343557,,,0.17328370554177006,0.17332415059687786,0.15526315789473685,0.13550280074686583,0.13430568216347616,0.14437689969604864,0.17068567833927448,0.19519738038930326,0.2037691401648999,0.19248378481495612,0.17761194029850746,0.15342741935483872,0.1464270056992547,0.14881073388900182,0.14597441685477802,0.1359628770301624,0.11884144520752464,0.13762214983713356
395209,6,"Washington, DC",msa,VA,0.21470781352593565,0.28453453453453453,0.2863949179460032,0.3644177051998281,0.3488308115543329,0.33230558410414524,0.2971558192287559,0.2774869109947644,0.24876360039564788,0.26575157515751574,0.24047728315741165,0.22249793217535152,0.21933085501858737,0.27098408104196814,0.3093861822185522,0.36031146767343086,0.35354141656662663,0.3334721065778518,0.30310937160252227,0.2871699861046781,0.26624274260436825,0.2811142346026067,0.27283763277693474,0.26425855513307983,0.23030531473803242,0.31315240083507306,0.3902123252200932,0.40982286634460546,0.330378726833199,0.3656159270012443,0.4138504155124654,0.4270531400966184,0.46765422838927434,0.4928714357178589,0.4859608072535829,0.45454545454545453,0.4535211267605634,0.5115574081091322,0.5854421381859539,0.6266926784484738,0.6689744699264387,0.6409579483311333,0.5888784754764136,0.5278327832783278,0.48663766314481044,0.4567681140965236,0.44094184251158003,0.43656562885749556,0.44201644309822585,0.560081466395112,0.6518766366016875,0.6814278046162104,0.6662225990069033,0.5813373253493014,0.48118279569892475,0.3715293756711152,0.3492453492453492,0.3319780443179508,0.30352556619192156,0.2638680659670165,0.2539410555174777,0.3595353862776877,0.4565126050420168,0.5245635403978888,0.5635088863525192,0.5508905852417303,0.5260149783208514,0.4930822444273636,0.45639810426540284,0.4407453416149068,0.3847826086956522,0.33606806441811,0.3317570025463805,0.4597386812518991,0.5343283582089552,0.5758586849852797,0.581662382176521,0.5439145645369177,0.4815223386651958,0.4362949711786921,0.4056537102473498,0.407198158610588,0.3897021706208985,0.35844471445929527,0.33321906067877954,0.43529411764705883
394974,7,"Philadelphia, PA",msa,PA,0.1714087439278279,0.18116520351157223,0.2222774738935853,0.20233644859813085,0.22623655913978494,0.23600471420153213,0.22225063938618925,0.20840586918676945,0.20261888352860097,0.18438252493980048,0.17624521072796934,0.1719032141567353,0.16182572614107885,0.1483666061705989,0.1873985060084443,0.2066794415548864,0.2447474295932052,0.2527693856998993,0.24467622772707517,0.2131292969616323,0.20606723148401201,0.2020172910662824,0.20423183072677092,0.19342417061611375,0.1717133001149866,0.1999160016799664,0.24406880189798338,0.27213752838144667,0.26056060007895776,0.2504655493482309,0.29479886225111746,0.3374728957224522,0.366945107398568,0.36948123620309054,0.38778074446364064,0.3659677176044652,0.3501376826943444,0.3562888570062171,0.42069843579483446,0.4650475877912701,0.5168313773934528,0.5510346431062544,0.5519595448798988,0.5132924335378323,0.4740740740740741,0.44369645042839656,0.4314634523257611,0.4335728481883504,0.4222903885480573,0.42663378545006164,0.48915441176470587,0.5646354350123283,0.5869182792259715,0.5934489402697495,0.5377266839378239,0.48051549555078243,0.41387429813439597,0.40563261874737283,0.36766385019410824,0.3216007714561234,0.2857142857142857,0.32340425531914896,0.38955258842820334,0.45544554455445546,0.48384441243054127,0.5181674565560821,0.5229299363057325,0.5031067961165049,0.4736721085306967,0.4513467604950255,0.43394334419654046,0.36576576576576575,0.3495741056218058,0.36818801089918257,0.4273342354533153,0.47686256362795004,0.511890118901189,0.520086648286727,0.4923459624952162,0.4542445482866044,0.42031359700444654,0.39783998236720297,0.39590443686006827,0.35983066792097834,0.32654320987654323,0.34261460101867575
394856,8,"Miami, FL",msa,FL,0.07383241758241758,0.07957204948177866,0.07600891309730132,0.08694610778443114,0.09016584910067742,0.08520079875748836,0.08414074451810301,0.08505917159763314,0.08498759305210918,0.07253463732681337,0.07694647201946472,0.07420055883266066,0.06511444356748224,0.07037418468932372,0.06518092499400911,0.0756319514661274,0.07871064467766117,0.08313691879151489,0.08055723803755299,0.08502373759171342,0.07699734491914072,0.08185892899268696,0.08295545478794346,0.07690552259242354,0.07055589492974954,0.07260820045558086,0.0853932584269663,0.08725267596496919,0.08144246353322529,0.08772399037175715,0.10224089635854341,0.11010617381046009,0.130758674769653,0.13895962168061113,0.1427977551444606,0.1351023239680888,0.1312,0.13179271708683474,0.1613267998492273,0.1890380313199105,0.23058966812138434,0.26353495964450896,0.28807568354298785,0.27498858968507534,0.2631446540880503,0.25768932540708195,0.25781048282984764,0.27851029377746933,0.25675274562184625,0.2991309223437062,0.359883539565353,0.3947841726618705,0.415800167324011,0.391156462585034,0.3392857142857143,0.2543501286124981,0.20953150242326332,0.17766233766233766,0.1508390918065153,0.13155849203264672,0.10717749757516974,0.12192192192192192,0.1323685608072225,0.14853460181064906,0.1577719851831527,0.17644575770367243,0.1867055994503607,0.17622886043938676,0.18334524660471765,0.15822435070915455,0.13810352327098738,0.11846543001686341,0.09698996655518395,0.10774692002505742,0.10501981505944517,0.1043850583197992,0.10929995633823315,0.11143594153052451,0.10424978317432784,0.10184356541972436,0.09293760831889082,0.0898379970544919,0.07510784064958133,0.07861771058315335,0.06462674756001055,0.0739402697495183
394347,9,"Atlanta, GA",msa,GA,0.15233821445441662,0.19206510681586977,0.22377514974658272,0.2575412635173591,0.27060998151571164,0.25897055184360307,0.24108134798173064,0.21203512396694216,0.20306513409961685,0.18881987577639753,0.17256330211585155,0.16870930677901189,0.1588715664439495,0.17730355005983248,0.185664437336435,0.21054046786770636,0.22037037037037038,0.2177468570731112,0.20941288328975516,0.19617404351087772,0.18344419807834442,0.17566992769034454,0.16368846931894807,0.16202143950995407,0.15334773218142547,0.17094017094017094,0.2071058475203553,0.2407566638005159,0.24118057981138666,0.22147977159518892,0.25664198606271776,0.27532679738562094,0.30303763766186614,0.3152521525215252,0.3172066234701224,0.3499802345500066,0.33622920517560073,0.3801448798156075,0.4604237700925475,0.5357437286538688,0.5768200349446709,0.5891232423490488,0.585810371013235,0.5593521189261149,0.5265577737447066,0.5071897073662966,0.5227507755946226,0.5124695039306045,0.4805706776797447,0.5396419437340153,0.6009117792015771,0.6414533229893975,0.6540573520439292,0.6055260885654373,0.5137232360971404,0.36954071569456187,0.2916601714731099,0.25798212005108556,0.2172211350293542,0.19852117409814027,0.17912725053402503,0.222876557191393,0.2819203268641471,0.34585347712904424,0.3793434747798239,0.3835459600915931,0.3619702176403207,0.32945941186828664,0.28738317757009346,0.28798185941043086,0.2487348178137652,0.22074603985692387,0.2109798914778168,0.23742255266418835,0.29109863672814756,0.30273722627737226,0.3074006922696555,0.2888283378746594,0.26497695852534564,0.21943146417445483,0.21199286669638875,0.19393678778757256,0.20162932790224034,0.18645684310920363,0.1727532550015878,0.20161290322580644
