RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31
102001,0,United States,country,,1188.5559879448554,1196.0547106454976,1207.2638611829523,1215.9110516321557,1226.1026403118824,1233.7974922056485,1240.720693985257,1244.8305653167245,1247.3853667907204,1247.6380698646283,1246.7540189681313,1245.570120848044,1248.237462781843,1253.6494937602831,1260.612763664009,1269.4676066494574,1279.0500507248162,1288.3773013100126,1293.5901022274163,1296.279585903204,1297.1390181205747,1295.104140333528,1292.523979080917,1289.8263015035925,1292.979358449771,1299.3030986748229,1309.6037852564966,1318.5844617869684,1327.8634420662534,1335.069951919999,1339.5537299327693,1340.159700016314,1338.2798491616516,1335.008986628782,1333.199578086489,1333.6448836444158,1337.4156499195178,1344.3384610538594,1353.1596607942581,1362.86104754196,1371.2666050370265,1379.7159389377775,1386.022419365921,1389.9785032373343,1388.581971843084,1385.8916980285915,1384.2152853038683,1384.2804362734594,1388.0694063378767,1393.5593164744098,1403.4696096167163,1412.483304532772,1422.2377961106126,1431.0661146118373,1438.209303797364,1441.6382193134832,1440.5005052519093,1436.8873085833327,1433.4673538464554,1433.2841589605123,1437.270593234911,1444.9407316858728,1450.0546470944994,1445.5933367752273,1437.8209396996922,1432.9212256145781,1433.9355238339979,1430.5972787177263,1422.1393766770539,1412.8490793592093,1405.574272891336,1404.6383146806218,1411.7077544312722,1423.8665758343725,1439.257363141499,1458.351529096037,1485.017713482478,1516.6481246544429,1550.1873495439263,1580.8356769865763,1605.1293727773823,1618.251860083009,1625.45496796859,1632.432108016752,1641.1257809325377,1653.392411771177,1666.798791239373,1686.1872983113574,1709.2815177821938,1733.4411377057052,1753.9472736814114,1763.130703430969,1763.4331355511017,1753.9686544837514,1744.5005515076075,1737.7362454624324,1738.4570536869523,1744.2832162906716,1756.5617716963527,1766.5078863043711,1778.6238270283172,1786.1685083875336,1794.654465930321,1797.6828184692993,1796.0868998584465,1791.986335173021,1785.3460604064655,1780.5719269175975,1780.0559912738038,1786.5075160987649,1796.666749972145,1808.914738550974,1821.6114917294844,1833.052408793401,1840.6040221509045,1842.1974751984314,1840.736624584885,1834.5584828482547,1829.2804337736068,1823.959658926339,1827.7543360470138,1836.1248276283984,1849.3172129674433
394913,1,"New York, NY",msa,NY,2246.206866596787,2259.047555232619,2277.1795771301117,2299.496758723576,2319.0914597612405,2336.8556633828653,2347.8858976030865,2357.7061257262253,2361.196633608584,2359.5049236333984,2348.337050298466,2337.627609434768,2331.5449951231544,2334.9214297371204,2343.529391192764,2357.145670732453,2372.920250798786,2388.079776398416,2402.1952911372437,2408.9417531798417,2410.663098084474,2402.074861455216,2392.8788984042753,2378.731637780594,2372.156753245491,2371.097174705132,2381.436842680278,2396.303629950156,2415.088783391699,2432.2529842031613,2444.17275986005,2447.674423475588,2440.865311188013,2424.4585802515617,2407.3162154928386,2395.7224319270267,2393.154538414466,2399.4021674296687,2412.0690739536244,2433.4140678175586,2452.5380273395285,2471.428291036744,2484.462458499899,2494.229772895001,2495.003159699008,2484.7479582978845,2472.1671518486073,2460.581033503763,2460.458578630805,2468.9649166426843,2483.0628999101814,2501.8203963787114,2522.9384095385935,2546.891956749799,2564.356072301184,2574.4272047138643,2575.801767186561,2568.0701774837107,2555.5503280294333,2543.2761817648025,2543.329934696958,2554.7547618836206,2563.8381878768973,2553.243329400423,2532.542683646653,2506.0399236784324,2478.6811139621573,,,2325.3377874948155,2289.7105408742673,2274.772211775197,2273.5847763347606,2290.4147827323864,2312.98285192502,2343.4051503455244,2388.665837274407,2444.8855016162415,2509.5216520643135,2570.1196180212028,2619.357657758099,2650.7058964810676,2673.1480306646754,2691.4305402105697,2715.3160420438853,2743.634992359996,2781.1766952218395,2821.8291284066177,2875.335645673293,2931.1888614106024,2982.479092030075,3010.5707799976963,3013.8680059415447,2995.4228068714738,2966.0152142393704,2943.032927090612,2939.661915843595,2950.9171095642473,2975.622885391926,3005.5808381231486,3042.804009651518,3076.6432019959634,3101.5530996855114,3111.998402740796,3111.395900856489,3096.546555508808,3071.3893225989473,3050.2635268651857,3049.440149181275,3066.4118012148106,3095.570768855996,3126.1318154866385,3160.233938972843,3190.7744718739164,3208.2048082450897,3212.9333602282295,3203.2367208952082,3186.897770358235,3172.7071701830564,3161.8047659590584,3170.530079463495,3193.937577248511,3228.1505520741252
753899,2,"Los Angeles, CA",msa,CA,1673.0235278236112,1687.3559760025867,1705.9114612687501,1724.613204384271,1734.981619165934,1744.3631717094588,1755.8353493543677,1770.3084162323905,1785.166108459457,1793.220372356829,1805.1007026075551,1812.1824427570539,1821.598157220752,1832.5043353171309,1844.5092919215367,1855.2326850567954,1863.2834762085254,1873.2988451080764,1888.2479946302867,1897.5585460779112,1907.2065246672105,1913.3886653416987,1922.6410482997312,1932.6627342764223,1945.4849128531182,1960.4386484932602,1977.9616456061697,1990.810238420449,2001.2326284084077,2010.1742739974097,2021.032693225893,2029.0679478940813,2034.4283242376837,2035.6083540858556,2037.8406676506659,2042.4197088665192,2052.506121321675,2064.708795513766,2073.622016401878,2081.2136049165592,2087.3257592947107,2099.5982944947905,2112.240473953103,2126.5129462719397,2131.9819144520857,2134.577986696735,2133.197732832672,2135.6194153652245,2138.3816666706466,2143.90698551768,2154.1874556805224,2165.0059158970407,2173.9659807785497,2183.7330129442125,2190.9325694269764,2201.6750119351263,2206.8835765024646,2209.6480570443914,2209.349765819758,2209.8319699851595,2213.7370955144274,2215.450827246387,2211.4918555060885,2196.55515397889,2179.2449169289976,2167.0465190117193,2161.440200127557,2158.767369958647,2154.7836807567287,2153.4253639719063,2150.2427460628764,2149.163196669851,2155.627426521905,2165.4183327526616,2176.630748195652,2187.16584383123,2205.521487900694,2241.519045769276,2289.8716940665713,2346.0154855419614,2389.249385802023,2414.4578973976286,2426.960142001712,2441.210319585632,2458.5749937654873,2481.042958010576,2501.4024822032557,2527.5433801682975,2551.6664423062048,2575.9693471665687,2596.8548011833536,2613.4581330559618,2619.2691576788047,2611.31215446942,2598.918945343158,2587.452569153325,2584.378997263553,2588.681263843758,2600.428012688914,2608.8618633062897,2615.265236345539,2619.805434651742,2630.686312243181,2640.354286172689,2644.339849738053,2642.6378186213165,2629.236809188175,2618.53931417186,2616.509171805851,2625.7043154828234,2639.5971617825044,2648.187936378267,2660.920475020708,2672.236506722767,2683.88917131941,2687.8278111019404,2692.211134123922,2690.8030108502626,2687.6243889349603,2678.596419200614,2685.628450761631,2697.467017577586,2713.8084360702856
394463,3,"Chicago, IL",msa,IL,1424.742504231423,1432.7427780012413,1442.0846746255695,1448.8645673057106,1459.478051619681,1471.342288627688,1477.0116008343077,1481.347457271224,1475.1465162040079,1469.4742442889087,1461.376283587089,1460.9082545095307,1471.795767453668,1482.4354079734392,1496.202826897305,1501.5481870794767,1510.082471467957,1518.9437796177128,1525.6413532452332,1530.2269010843188,1521.9025307114064,1512.689799631514,1498.3335987085075,1493.2244327156902,1496.868330909152,1513.6085607499563,1532.8563175279749,1547.3825274514575,1558.1945170795907,1564.1705912629905,1565.5969061125693,1558.888636803015,1551.0849533701949,1539.35171497293,1532.089378559012,1529.5604957579792,1538.575939043088,1550.614033614561,1564.5747861685136,1574.85349005053,1586.3544911540155,1595.5407918946266,1600.5873359357279,1597.58656141521,1584.4813620820244,1570.6661076827504,1562.1135750846909,1566.37392281783,1576.8985439414782,1588.7378637769712,1603.3963423711198,1616.7006300834366,1629.3919134233063,1635.537259692355,1638.4992012934285,1637.1289995198647,1631.4137708477672,1623.2852611202416,1615.9098620332454,1610.8060375986947,1620.0578078939197,1632.3033349262364,1646.929465401921,1645.8059501545397,1641.6035035104783,1635.3396411777862,1632.3845161869174,1623.4945412305112,1606.576757902967,1580.3739811841908,1559.184102128024,1549.4116441217911,1552.4123179742307,1565.5061131493346,1584.6784774114174,1613.6780860851377,1642.582581188893,1669.2611034366164,1688.337323061422,1700.7134341147791,1706.2079963210806,1703.4233177284495,1701.932406171884,1706.413157296399,1720.3607948725755,1736.3192676960662,1757.0537492321105,1782.0846623786847,1810.1174566997615,1831.8429632148498,1848.6906686384527,1855.061078012879,1853.9874520506496,1846.9578084768468,1839.9006732032685,1839.2649475193923,1846.167411944884,1861.7901998654952,1881.2086917364966,1901.0177767291912,1922.471716317349,1941.7221413256575,1953.443038628228,1958.3222424201913,1952.040711450624,1941.204537839678,1929.690772049808,1928.9933482075596,1937.0667368859547,1953.372008016601,1970.454992447154,1993.1632471122246,2012.922754899978,2031.6276698039417,2039.5510892344641,2039.704806405356,2034.3456025126861,2030.3822282300962,2031.5469124277884,2033.6217724359258,2040.7053660949864,2057.0647067164905,2078.1970812571267
394514,4,"Dallas, TX",msa,TX,1044.5519814374863,1041.32798329951,1045.5499730738966,1059.3886231237675,1069.7884850352764,1081.7744712306978,1090.375456573315,1095.8832970341414,1099.5481629361254,1102.370255548023,1108.3700955744268,1116.8664620707066,1112.5199560790597,1111.5978361823384,1114.5390842664779,1135.8564962679684,1147.081887391741,1159.3660507047953,1160.9327976657048,1169.0368468650342,1172.160144061802,1181.4436831699754,1187.8588640472544,1190.5880021867658,1190.0121191460396,1188.4613253052557,1201.7664971680194,1209.9581254943328,1226.5028983925856,1231.810378260075,1237.3081997932447,1236.5871299376824,1232.65680990145,1226.2824784195825,1228.6471674872462,1225.6525987954235,1232.2159645990416,1235.8766932740984,1244.5592102308447,1249.0311033656658,1253.0097831472265,1262.157579133994,1269.80534110712,1271.1821349882925,1264.0512633543071,1264.971160305546,1265.92751404967,1269.1042226171212,1268.2447659227107,1270.1976346737736,1281.9836123147961,1290.4159486377891,1298.5128567840554,1306.4281844673214,1311.5715538537145,1314.0540348114184,1311.3587304485216,1307.1089320964018,1301.63904606946,1294.8034418513519,1295.9376508972039,1301.496331568333,1307.7810597242087,1305.1245133748225,1298.9978589065927,1295.3874580280453,1295.958927898462,1297.5055947132348,1297.7001537553465,1297.0245374479148,1294.4525313573372,1295.0745507528925,1299.998157208768,1311.014723172256,1321.3387889643573,1339.1469186060294,1362.1012373940375,1395.199584669208,1430.60856330877,1463.4254061902045,1487.734059055088,1499.839934269363,1510.9841405837142,1519.8193950686054,1531.28291826788,1541.4045538355897,1552.4816583089548,1570.3501604495702,1592.9537734282467,1622.615378800487,1644.8643142532521,1651.923337848343,1645.9071122741175,1627.006376439144,1612.4569405292084,1598.8639909521241,1597.279439016796,1598.5104092884264,1608.1506905843592,1609.9572499012622,1614.8446264912445,1615.238966519535,1620.9922603580128,1620.2105304580684,1614.3220415664948,1606.7794694473062,1597.635743078443,1587.9118411049487,1581.5080660691356,1577.0631718273646,1578.5776740465558,1580.6864749537633,1587.288515855567,1592.1208172263475,1596.086943030899,1596.8414479700461,1591.7909356473056,1585.1022551595988,1577.7316509701257,1572.5315732061588,1569.9019902126604,1573.1358412920074,1581.7794914875365
394692,5,"Houston, TX",msa,TX,1126.568401378919,1131.49465777642,1133.3743974494487,1141.7634418526468,1152.7943645501011,1163.1425231847827,1169.6852337934044,1175.4158661417464,1184.9611830047936,1180.5289686824974,1179.1145172239299,1172.744775309826,1170.1542520305272,1171.7982715853698,1186.2718326064205,1203.8875946599194,1211.459962008015,1206.073585126993,1204.5300348798871,1196.1063647412386,1194.8663709691018,1193.138366689643,1189.524800692704,1186.6939218571933,1180.3399107507594,1189.6782984099625,1193.6374067101992,1191.2733536047097,1198.4211084451972,1193.4924348108761,1192.7508863370374,1179.640643166815,1188.2445737424257,1201.1636274377202,1223.689235996296,1238.1749877623813,1239.8484462611775,1240.7301064110009,1237.229476841134,1246.3241956760548,1245.5271061456708,1247.5421048571134,1246.4928235953187,1244.0279416364287,1239.9091340965524,1241.4701856687955,1244.6557380870343,1243.0977181198773,1238.9463891854562,1233.8466188265793,1239.1601737875253,1240.762898917672,1247.763175799739,1252.9560043071388,1257.9262016733446,1258.009554409958,1252.7672953074139,1251.0379793728987,1249.9023987529995,1253.5000888920267,1253.9203676200693,1259.4902762212744,1261.6250739141783,1254.9876691854306,1239.0550199354143,1227.8209766219702,1226.7349350421189,1229.5643523513086,1227.1221950626796,1227.0852718217527,1227.6151236471692,1225.167754214378,1224.338885420437,1223.0150195070248,1231.6088317219182,1243.9203970297765,1263.4328621223463,1289.663004858874,1315.175317865243,1338.5366625943234,1351.4473719592647,1356.3431025874168,1358.4593368125943,1359.6773147313097,1364.5534076582182,1372.6893723296769,1382.3285247840083,1393.4326612140064,1404.3103542789524,1417.9671314097197,1428.8506148519787,1433.2997519244689,1429.8711246624441,1421.687679566785,1412.2471238864018,1408.668880755646,1412.075953158013,1419.6149894939101,1429.5484379188485,1433.3841196039427,1440.9035172884007,1445.2943945604768,1448.1473129769781,1446.5309476219531,1439.7190100569017,1432.8321095029107,1425.5995247183273,1422.6176548045146,1424.6161578896797,1427.381844456797,1431.2538037465247,1437.789387106287,1447.4381614786914,1455.068930074052,1457.131042494406,1455.9872984586384,1455.5863482699797,1454.572969921055,1449.8590611971833,1444.7627511795167,1443.4690549303214,1447.5796063931082,1458.4487488191573
395209,6,"Washington, DC",msa,VA,1731.2264825836428,1716.5564617254786,1719.692089856673,1727.6102305288337,1751.2253540837648,1766.3604450706023,1779.5239902184187,1774.4671670408977,1782.719650201589,1781.8379873267531,1780.8107539838195,1771.3272678394565,1767.1413267825537,1761.1927639097685,1767.7222486987914,1780.8439637364274,1794.6849715219903,1804.1005511478497,1811.966830825829,1814.2110615882416,1811.872534095207,1797.7965380943706,1792.2017834835349,1787.3478235031882,1795.325778261075,1809.6709403263114,1821.9774970719284,1828.8183279227624,1831.870813265743,1845.811318487638,1853.4476493546401,1853.4432410392221,1843.7660132687133,1839.1469039170404,1825.1161047980772,1814.1509924132679,1809.7076550426157,1818.4219109435342,1837.197557897685,1853.0795292718155,1866.3262849931907,1877.7601984427163,1886.0193525848429,1893.6425458335505,1887.0555478442182,1881.980823674187,1878.835733474429,1883.0948305974991,1886.3423672867461,1889.220964625273,1895.495609022459,1905.8288469172996,1922.2356320025133,1935.2702343694386,1943.3180605344062,1941.046526488557,1937.1491832116697,1925.5512652631355,1916.6424489958424,1918.0668453271887,1924.76718990484,1932.9230417576714,1935.7198334900581,1928.2621456934776,1916.7086317093595,1903.732974729192,1896.6189173182104,1886.3651814793725,1864.9051158898067,1842.0655672338028,1814.3448759013538,1803.7693809746788,1805.1964677020762,1818.8377837910846,1828.314351940349,1842.6760819011097,1870.4791749596563,1912.1207223508375,1954.5186741551868,1988.7909823706882,2008.6517598774594,2016.9267695258714,2014.959171753202,2012.535837022188,2011.2581627747618,2020.3491206623503,2036.920314078825,2059.933893906143,2086.813094432939,2114.7947522117447,2142.5971399954324,2154.7249540006874,2152.4168955226537,2130.536091377946,2108.0303581515973,2089.9227123727446,2090.4670804676803,2102.2666785220367,2127.482454707014,2142.5417020178647,2159.9682892764044,2168.773029517764,2184.7075167944563,2193.1901987387528,2195.2969839309235,2188.7444555661823,2178.5162660671745,2168.035476716337,2170.8100525858154,2186.191711920453,2208.34193445903,2227.909563072839,2245.748139251664,2264.0503542295774,2278.4528968788027,2283.2973843092345,2281.671797986367,2269.8834669499684,2259.0780448191204,2249.7277609177327,2259.8013509276284,2276.568047358622,2297.9404110945507
394974,7,"Philadelphia, PA",msa,PA,1258.2452681299435,1262.143234467039,1275.9389639408353,1281.6876565710265,1288.8971759434785,1294.4208306782925,1297.806124683169,1298.4096045562808,1294.702297146418,1291.1648767530685,1290.9164954920998,1283.287830367967,1286.3177151277014,1293.4599457728227,1306.7889317322838,1315.7413137902927,1323.7464223653699,1331.642655066557,1331.8246412332771,1329.0309976102674,1328.2362491382298,1327.1273869866795,1330.154721442842,1324.1771347015551,1326.7163184003805,1331.457035697812,1345.8969319958317,1354.3307469273022,1360.3976838301774,1362.7092894805228,1363.473631683379,1361.3242487157402,1356.3945346049572,1352.7582854468208,1350.5741624335492,1355.9463420025052,1362.614472980965,1372.599718751507,1382.1451583218327,1389.8620456251062,1396.9540251471042,1401.9585561550903,1404.8752340405645,1405.0631671309623,1399.9523887203065,1398.4085797273956,1400.8760505183996,1402.3195481543753,1407.8691905159476,1414.244733706434,1430.9635959214177,1442.5873464427243,1449.0733714979283,1456.3293615461955,1460.573223651889,1460.4227920606577,1455.0340452617306,1451.394253127212,1450.78095346835,1451.8038499209158,1453.6153195178342,1464.7117895570445,1474.5954279151297,1477.646780204608,1473.8774446265518,1471.608239044962,1474.5611706242926,1472.3458886399847,1467.5202669516532,1463.3745954643919,1460.4279307699364,1462.2403094702515,1464.9468686548769,1472.0462546929127,1482.4941959608727,1500.2301357902454,1525.5190835033231,1548.2328489342985,1569.9717914406738,1586.9989035059623,1598.4404907996786,1606.2413778132984,1611.7078426696153,1625.4171771166377,1633.835128036003,1647.6516652693128,1657.5313303222042,1673.1377286286422,1687.2009598913958,1702.1277896503182,1714.4898597408423,1719.0099914876903,1717.3513332766072,1708.8292025309295,1701.9702196690855,1696.8967782242862,1700.3163857270613,1702.3960435693125,1713.5241100178346,1722.3307880762068,1735.0804939007899,1738.3224098561254,1745.6310419392232,1749.9219663655385,1753.9166105491277,1748.9320076796682,1743.5343951713974,1741.4045750911312,1744.9109018672748,1754.3296522710136,1764.4414224130237,1775.0207390441956,1783.423401689802,1792.8779646080934,1799.6784833194495,1804.4513125912217,1802.5036092738687,1801.410375496304,1796.7142972557997,1797.8118995847415,1803.7035615138707,1812.0682276050015,1818.8304109298533
394856,8,"Miami, FL",msa,FL,1368.0829040321246,1380.9315513885547,1387.8563030284897,1395.554043168988,1400.8230418423411,1402.996310649377,1410.7136606179472,1422.380470667556,1436.6370979298122,1440.1085016123475,1444.9370187907878,1441.550889615315,1454.911347578633,1461.550023472325,1477.7588320706523,1486.1505744070887,1487.0494938416368,1484.524951551783,1483.6940344435484,1487.888393076517,1497.3755117090393,1496.5928817636147,1502.6563762696412,1500.2744469402135,1508.2758788719223,1512.296078535071,1523.233684488789,1530.040297781109,1533.3349365374472,1534.1167173051433,1533.7541930063437,1536.376104419115,1540.9606262933014,1546.9482019817813,1550.3846327376345,1553.5851005369952,1555.365140699525,1559.207765545445,1562.9210495425666,1567.9581601832274,1573.4378606980392,1582.8730863394273,1588.3134802657316,1591.2210127062867,1590.9956507703157,1599.3788071867416,1611.6290663710258,1617.736847899995,1620.998206034832,1618.6913105479482,1621.5760946321593,1621.1356307131841,1628.3937611614,1634.6628090550746,1641.8785612214106,1643.5200160156028,1647.531651179618,1655.2166985713582,1669.1049622413266,1680.684777699083,1686.9624940162812,1689.461394740485,1692.0158215587132,1685.4030214662946,1675.4075210703274,1664.9053538767755,1664.7638777153022,1666.264692156101,1667.636260025159,1675.7416069453059,1685.9423743490693,1697.8524875065498,1713.8782026665353,1733.948206697211,1762.7814279309805,1790.8230966780898,1833.010737260361,1883.215180486759,1950.8262926882053,2016.009515499579,2073.2865127362124,2116.221840477701,2153.0858974561015,2192.1297285259598,2222.4738322641283,2248.388215741185,2278.132391223038,2314.391529139415,2349.8347371986465,2373.766597721057,2391.46469587355,2391.354901610448,2393.8365136559537,2388.7573588784435,2395.6050676006016,2400.8750559208775,2406.5836275972392,2417.160372966332,2425.1198480162,2432.5165466218136,2434.5295569096716,2434.0928320720845,2432.8568043024115,2432.6027400525745,2431.016325695248,2436.4055183752894,2438.019671879732,2439.1556071970535,2440.8077605673748,2453.615297306241,2466.3297319440394,2480.342750921687,2483.86869487755,2489.450823466352,2494.14378544187,2497.3474606587247,2501.7106199744003,2500.0404571004265,2501.0324907347244,2501.709623519426,2505.3649691435926,2513.008620210569,2521.782613159216
394347,9,"Atlanta, GA",msa,GA,995.1157628082171,1006.5895431159843,1004.469997846922,1026.225853849979,1031.7901013621902,1045.172707285866,1048.4968382550317,1048.7455660551354,1047.2063616311953,1049.9663747526083,1067.9851795515237,1077.4956124880894,1083.4606602083445,1084.5418979747926,1100.8748289687883,1111.9517416497201,1124.3540414357296,1131.3146822806386,1140.4144136679,1144.1220677627368,1149.0038413978598,1155.403919313445,1159.398689777677,1158.0976424377172,1162.665808663134,1172.9829732175813,1184.8167536892124,1199.398039419555,1209.453716252062,1218.2844164811322,1222.3714905417216,1224.359006871844,1231.2132009121422,1232.0772759701158,1230.715880059419,1228.1161404687332,1233.3978590820657,1244.2760240089913,1254.1249462480912,1264.1389506495236,1275.2593426554017,1285.0271006474775,1292.2462565988171,1297.7102873637843,1300.256470514273,1310.3103911780506,1311.9562882757086,1313.4663470655053,1315.7382312183788,1323.8129518094481,1336.3913054232587,1343.8848562378857,1349.5132272482513,1356.78587261219,1360.4477071389133,1365.6494974114637,1363.6989667543248,1361.2722161663787,1352.3813368721942,1350.5932858707065,1353.7039117684706,1364.3367972959056,1367.0185745912474,1358.402924948385,1348.3085343382668,1348.0356960579431,1361.9332027506953,1372.558478719536,1377.567091244052,1377.7828208398355,1379.336593201949,1383.9771624770688,1392.4152208782293,1405.0647302315158,1419.7696035756271,1442.0711094746305,1473.213039260325,1517.3554898071206,1569.3633033846938,1621.6062370836098,1660.1958619663897,1681.3932828063698,1685.858964446318,1683.354313411493,1679.7843756874538,1681.7877048717437,1691.2295437495782,1701.9459904461803,1719.946947405398,1740.2124393909928,1763.9795576140914,1772.0701420069345,1768.9395681254218,1748.662903097573,1730.146638313763,1712.7701562668258,1709.2105731331687,1712.3608977708639,1724.479080986437,1727.8049525620415,1731.6951133540294,1729.6110996315122,1730.0793786022757,1724.4700982858956,1717.1023376845949,1705.5205016799148,1690.5687893992804,1674.48916402077,1668.808206458103,1673.3472222768235,1679.9457350960095,1686.1891743869144,1693.1493898961292,1697.3461549479605,1698.3675339725005,1690.3288915947198,1689.968472147815,1680.3776060629168,1674.0185559268436,1662.3764934306303,1666.4337493754113,1675.909650106497,1687.9941272940769
